,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn
259,2021-07-31,0.63,3.03,2.2684187650139647,0.64482,2.0025726127612633,5.93,0.0152,3.7
260,2021-08-31,0.58,-3.4,2.3479169783008533,0.70391,2.513771493268153,3.7,0.0163,9.16
261,2021-09-30,0.9,-0.97,2.9482008621349722,0.65007,-0.33158627326091716,9.16,0.017,-5.71
262,2021-10-31,0.92,-2.48,1.6273591767995594,0.61198,-1.2109285896345505,-5.71,0.0166,-6.43
263,2021-11-30,0.76,-2.9,2.201511964344971,0.65467,0.744950865540797,-6.43,0.0159,6.97
264,2021-12-31,1.067,-3.92,2.1427236866843065,0.67633,0.6792829369378958,6.97,0.0298,3.31
265,2022-01-31,1.437,5.61,3.9065744451280433,0.80109,1.3470427859172258,3.31,0.0133,13.59
266,2022-02-28,1.277,-10.77,2.8294872651674314,0.76958,-0.2723900791925165,13.59,0.0273,-3.93
267,2022-03-31,1.39,0.99,2.354065235476154,0.85888,0.872628991241612,-3.93,0.0289,11.6
268,2022-04-30,1.454,1.13,1.733981012871164,0.86019,0.9940175755262326,11.6,0.0209,3.15
269,2022-05-31,1.53,-2.39,2.2382920459440374,0.79978,0.498047896648889,3.15,0.0164,-7.02
270,2022-06-30,1.863,-0.15,2.109523005872911,0.59622,-0.3164727539101223,-7.02,0.019,-26.06
271,2022-07-31,2.337,-12.85,1.258152982826813,0.63694,-0.05631799920270424,-26.06,0.02,1.89
