,Date,professionalism,pbr,activity,indireturn,indistd
81,2006-09-30,9156.48825609637,1.1641,-7.628786553704294e-08,-7.63,0.0592
82,2006-10-31,12444.16502455465,1.07527,1.0670929581500239e-07,33.94,0.0429
83,2006-11-30,17268.777197259355,1.40589,7.246669480651469e-06,-15.24,0.0316
84,2006-12-31,9340.971118166552,1.30317,7.492273818379169e-06,-14.78,0.0223
85,2007-01-31,3542.506364647404,1.13306,-5.629256999806375e-06,5.79,0.0299
86,2007-02-28,5416.620868364423,1.2575,7.358152521735748e-07,13.8,0.0243
87,2007-03-31,5075.790206256638,1.43106,1.064797313970495e-06,36.16,0.0407
88,2007-04-30,7993.76126935078,1.94847,3.3844457361513297e-06,59.66,0.0656
89,2007-05-31,10549.876122480466,3.111,-5.611099395408183e-07,-24.76,0.0376
90,2007-06-30,11853.094225807637,2.35781,-7.131261461346745e-06,28.33,0.0422
91,2007-07-31,9482.644957513476,3.02586,3.403515888141022e-06,7.58,0.0525
92,2007-08-31,7160.554375480207,3.25509,4.427494030449768e-06,0.73,0.0366
93,2007-09-30,3275.095041332947,3.16668,1.519114115008465e-05,-0.1,0.0407
94,2007-10-31,5375.896406559761,3.1634,5.999533461594761e-06,-12.53,0.0316
95,2007-11-30,2420.192151403251,2.72131,5.804636088250125e-06,8.72,0.0315
96,2007-12-31,1562.8503987572572,2.81628,1.2429212762704484e-05,-19.3,0.0327
97,2008-01-31,2392.6036590234826,1.46703,-2.7150129935924012e-05,14.29,0.026
98,2008-02-29,1500.7533450248138,1.6911,-4.1979066968705374e-05,12.5,0.0232
99,2008-03-31,1784.421126752335,1.90249,1.1523726338970069e-05,-0.23,0.0152
100,2008-04-30,1312.6985762083395,1.85598,9.332794112995706e-06,-16.17,0.0264
101,2008-05-31,2224.7876797415065,1.55581,-1.2427171225794988e-05,6.66,0.0246
102,2008-06-30,1929.9347482890903,1.65939,9.747338558864591e-06,7.01,0.022
103,2008-07-31,1594.793465299933,1.77565,1.4712573799801162e-05,-8.59,0.0154
104,2008-08-31,1205.927416985749,1.64248,3.0663742627699377e-06,-1.29,0.0293
105,2008-09-30,2098.8456251648513,1.62135,1.0000365748597172e-05,-11.34,0.0484
106,2008-10-31,2760.471853368525,1.43744,7.481746970403225e-06,7.6,0.0336
107,2008-11-30,2811.8066359286663,1.46703,2.5419746333154795e-05,6.92,0.0221
108,2008-12-31,2426.863931770563,1.5685,2.7839630346988865e-05,-16.17,0.0346
109,2009-01-31,1794.3729844468282,1.81244,-5.043439532021682e-06,-21.02,0.0326
110,2009-02-28,4094.9722351738283,1.35787,-4.301211455238803e-06,15.67,0.0326
111,2009-03-31,1953.42881664168,1.57059,6.138698579879901e-06,-3.62,0.0297
112,2009-04-30,1747.6980518620508,1.5531,-6.455068923872778e-06,-6.42,0.0274
113,2009-05-31,1872.9324979834807,1.48608,2.0823606953018406e-06,-4.12,0.0343
114,2009-06-30,1655.316402675325,1.42489,-2.655228301227155e-06,8.79,0.0238
115,2009-07-31,1040.7155560995438,1.55019,1.414894397198508e-05,0.75,0.0397
116,2009-08-31,3062.605869607142,1.56184,-9.800604135976923e-06,0.18,0.0226
117,2009-09-30,1692.8258777404915,1.62303,1.3401560716272154e-05,-12.21,0.0258
118,2009-10-31,1240.2630325018504,1.42489,1.856768991579489e-07,-0.61,0.0241
119,2009-11-30,1308.3419445530976,1.41615,-8.843790522417987e-07,9.88,0.0486
120,2009-12-31,1349.3595731296589,1.55601,1.0551975266306474e-05,8.01,0.0235
121,2010-01-31,2623.3320479340314,1.52957,-2.5078776704690997e-05,-0.85,0.0232
122,2010-02-28,1335.275962678328,1.54011,9.243052838845327e-06,4.62,0.0205
123,2010-03-31,1136.1640060221737,1.61131,7.159237617260145e-06,-10.56,0.0266
124,2010-04-30,1206.5971183617983,1.42935,9.694074804469228e-07,-4.06,0.0433
125,2010-05-31,1619.4777787978269,1.37133,3.6316480054248955e-06,41.22,0.021
126,2010-06-30,1273.4485600174794,1.88823,1.1465864245002504e-05,-8.24,0.0355
127,2010-07-31,2502.1005128663464,1.73263,-2.320189603726936e-06,-5.18,0.038
128,2010-08-31,1513.9770658534123,1.64297,-2.2627798893248176e-06,55.76,0.0545
129,2010-09-30,5594.759457576358,2.6741,-4.354077040875908e-06,-15.96,0.0244
130,2010-10-31,5986.853461199001,2.09656,-3.7712995165321655e-06,4.49,0.0642
131,2010-11-30,8397.50686819426,2.19076,3.7900872329163535e-06,-6.43,0.0294
132,2010-12-31,9250.801710558133,2.04984,1.1745616905847715e-05,-12.97,0.0145
133,2011-01-31,3570.5954177086155,2.41984,-1.6794853376312537e-06,-18.47,0.0212
134,2011-02-28,1896.9684906898985,2.03757,-2.6551623361379073e-06,21.77,0.0419
135,2011-03-31,7275.759926206831,2.48115,-2.0892616842497104e-06,-0.91,0.0259
136,2011-04-30,2753.188339067415,2.35853,1.2576424369706718e-05,3.82,0.0211
137,2011-05-31,1704.8221071514433,2.4487,-1.0087500802021098e-05,-2.92,0.016
138,2011-06-30,1119.5266573256233,2.2792,1.0366813332102773e-05,-4.03,0.0143
139,2011-07-31,1545.0434946176874,2.14936,-3.2854475273458965e-06,-9.06,0.0381
140,2011-08-31,2366.5530183079863,1.95463,2.651110167602509e-06,-3.56,0.0295
141,2011-09-30,1538.1476064762494,1.85726,1.1891489695599263e-05,12.62,0.0282
142,2011-10-31,1160.760796946383,2.09166,7.997829069039764e-06,-17.6,0.031
143,2011-11-30,1359.7663511675132,1.75627,-6.9663062873549925e-06,3.29,0.0224
144,2011-12-31,1672.772662176647,1.81037,-2.5731029324950184e-05,14.94,0.0193
145,2012-01-31,2070.9986586858868,3.7338,-1.685040802610638e-05,8.87,0.0148
146,2012-02-29,994.5832396200983,4.05089,1.6226628280631924e-05,-1.92,0.0124
147,2012-03-31,763.9957729596287,3.97324,1.2681147180133894e-05,-6.35,0.0148
148,2012-04-30,625.281710090273,3.72086,5.9847946046841716e-06,-12.87,0.0205
149,2012-05-31,1160.409681355668,3.242,1.1453257605496927e-06,-4.75,0.0171
150,2012-06-30,1807.9390483969798,3.242,-1.2146827990760216e-06,-0.2,0.0169
151,2012-07-31,766.4915258845306,3.23554,1.0749685742254728e-06,9.6,0.0193
152,2012-08-31,1145.105397942709,3.54614,6.7711881732911284e-06,-5.5,0.0147
153,2012-09-30,1077.0369685521587,3.44907,-4.266049869641416e-06,-1.5,0.0175
154,2012-10-31,936.5804038529315,3.39731,6.154245143592841e-06,-10.83,0.0161
155,2012-11-30,910.7583028522678,2.98332,-2.089392996058375e-06,2.39,0.0146
156,2012-12-31,3286.6195644350046,3.1016,-2.1003046604886304e-06,-13.35,0.0099
157,2013-01-31,3505.281071965807,5.90693,8.554381570912748e-06,-15.44,0.0183
158,2013-02-28,2151.2753741358392,5.14151,5.97235833253888e-06,-17.7,0.022
159,2013-03-31,4404.110311834296,4.23163,-1.1226220415644552e-05,-30.03,0.0353
160,2013-04-30,3480.46151402338,2.96069,-1.1513118548453241e-05,14.63,0.035
161,2013-05-31,6594.702212536131,3.39396,-2.157606157828102e-06,35.21,0.0768
162,2013-06-30,20725.777018896322,4.15943,-1.5008875817999932e-06,11.81,0.0497
163,2013-07-31,17069.84923102728,4.65044,5.6158800885902306e-08,15.58,0.0664
