,Date,professionalism,pbr,activity,indireturn,indistd
158,2013-02-28,4157.536198556396,2.25666,7.044174690521757e-06,6.51,0.0343
159,2013-03-31,5913.350882352941,2.40368,4.940168698160645e-06,11.93,0.0289
160,2013-04-30,6308.490837604938,2.69035,8.49658312009518e-06,-4.1,0.0297
161,2013-05-31,5020.845454969412,2.58009,-4.778945910124442e-06,-12.37,0.0276
162,2013-06-30,3248.0364956627195,2.44778,-5.325959188257863e-06,1.5,0.024
163,2013-07-31,3104.3407235926056,2.48453,9.9001388956741e-06,-19.4,0.0188
164,2013-08-31,5937.39368727375,1.98469,-1.4417905589639789e-05,16.3,0.0277
165,2013-09-30,7289.982390151023,2.30812,4.346929534414623e-06,7.96,0.0228
166,2013-10-31,5620.000269269402,2.49188,1.1094341423025756e-05,7.32,0.0231
167,2013-11-30,4536.364020309094,2.80061,7.257189794036223e-06,1.84,0.0216
168,2013-12-31,3654.6723612720484,2.85207,4.553837370160143e-06,1.5,0.023
169,2014-01-31,3316.6650797120083,2.45978,1.0704530579735078e-05,-1.56,0.019
170,2014-02-28,2809.4098319969453,2.28451,1.847461387700235e-06,18.78,0.0258
171,2014-03-31,3043.1842256588516,2.71361,1.758875171189378e-05,-3.38,0.0168
172,2014-04-30,2272.5002501574318,2.59274,-7.647377528405615e-07,18.18,0.0216
173,2014-05-31,2655.757275287945,3.06414,1.326527045749353e-05,7.89,0.0234
174,2014-06-30,3244.9868544717765,3.30589,5.533466603957781e-06,-0.91,0.0229
175,2014-07-31,4051.845942899384,3.27567,-7.738615449460792e-07,16.35,0.0306
176,2014-08-31,4460.2397722352125,3.74104,-8.043801673264722e-07,19.22,0.0307
177,2014-09-30,4010.0814741506647,4.46023,7.794870496458064e-06,-0.81,0.0389
178,2014-10-31,5457.807780540937,4.42397,-2.1092042614445876e-07,-9.71,0.0347
179,2014-11-30,4553.237797492636,4.38167,-2.052326011765043e-07,9.52,0.0238
180,2014-12-31,3736.982114975709,4.79868,6.3023952172083565e-06,-3.9,0.0277
181,2015-01-31,3543.955712163017,3.5855,-3.766008138574351e-06,14.87,0.0242
182,2015-02-28,3316.466273495182,3.84866,1.6746415899020076e-05,2.08,0.0225
183,2015-03-31,2466.0038086084082,3.92854,3.3858129069547953e-06,-1.67,0.0234
184,2015-04-30,3551.567760322544,3.87215,-3.2042065079950652e-06,-12.95,0.0227
185,2015-05-31,3167.9045823132287,3.44452,-1.5264001643235276e-05,4.09,0.0313
186,2015-06-30,3216.2505773333332,3.5855,5.036836180365057e-06,36.3,0.0323
187,2015-07-31,3507.3355304739903,4.88718,7.91781091582223e-06,20.77,0.0451
188,2015-08-31,6608.339216780777,5.90221,3.2731104664184263e-06,-8.91,0.0345
189,2015-09-30,3915.3662428397847,5.18793,-3.445104898421752e-06,1.81,0.0305
190,2015-10-31,5971.530549696576,5.28192,-3.571322820991389e-06,1.07,0.0277
191,2015-11-30,2244.618933199445,5.33831,5.730578885433205e-06,-6.69,0.0249
192,2015-12-31,1848.0971607558326,4.98117,-2.814630434842779e-06,12.81,0.0238
193,2016-01-31,2759.675856329391,5.20928,1.1351641376026188e-05,-2.84,0.0287
194,2016-02-29,4133.743184309725,5.06144,2.4550914661457e-06,-2.58,0.0192
195,2016-03-31,3753.779140931132,4.93099,-2.222067278421065e-06,-12.12,0.0153
196,2016-04-30,2793.6596390970312,4.47876,-1.7517903185643024e-05,-17.86,0.0325
197,2016-05-31,6337.41783186838,3.67867,-1.3803311046419158e-05,-9.27,0.0184
198,2016-06-30,4375.909762147367,3.27863,-8.322400772437248e-06,-18.95,0.0349
199,2016-07-31,8669.312838443328,2.67856,-1.7487099844561554e-05,-21.43,0.032
200,2016-08-31,8107.768306469015,2.10458,-1.650018009329155e-05,9.84,0.0325
201,2016-09-30,10799.634068746906,2.3307,-3.3601059138584594e-06,-5.6,0.0225
202,2016-10-31,5344.767696762556,2.20025,-3.512398057460408e-06,-13.93,0.0213
203,2016-11-30,6169.36943814604,1.935,2.963769082166966e-06,14.77,0.039
204,2016-12-31,5800.658867462556,2.23069,5.470109442362064e-06,-12.28,0.0214
205,2017-01-31,5794.020395606631,1.82441,-5.018684195602014e-06,13.51,0.0331
206,2017-02-28,8420.43725235141,2.11226,5.993463170126456e-06,-6.91,0.0275
207,2017-03-31,6494.674876480323,1.96631,-1.1604542584624072e-05,12.81,0.0266
208,2017-04-30,8465.052672672673,2.21362,1.1603112128629368e-05,-1.47,0.0253
209,2017-05-31,7984.007027450981,2.18118,-4.131640714805092e-06,0.94,0.0251
210,2017-06-30,7267.693668372664,2.17308,5.890569920047192e-06,-2.24,0.0207
211,2017-07-31,6492.6777908224785,2.12442,5.067123351523019e-06,-4.2,0.0236
212,2017-08-31,5328.609969606415,2.03523,1.630686735580892e-06,-3.19,0.0194
213,2017-09-30,3085.2474628527816,1.97036,4.345542887934948e-06,7.2,0.0295
214,2017-10-31,6649.585191659383,2.11226,1.3437686037053284e-05,2.7,0.0291
215,2017-11-30,7698.38106248023,2.31092,4.184750615368042e-06,-5.27,0.0191
216,2017-12-31,3763.6102783914844,2.18524,7.5603654067826726e-06,1.3,0.0164
217,2018-01-31,4462.962599262198,2.54025,-7.073207300856771e-07,-20.95,0.0145
218,2018-02-28,4033.6959465591285,2.08896,-2.934074957109574e-05,-0.22,0.0193
219,2018-03-31,3068.154549357393,2.0843,-5.64533873688066e-06,0.89,0.0158
220,2018-04-30,2042.9420618438207,2.10291,1.5859304841622904e-07,-31.86,0.039
221,2018-05-31,6863.323158320961,1.43296,-2.9979737838155606e-05,4.14,0.0282
222,2018-06-30,6522.517913645651,1.52136,6.289067015256593e-06,1.83,0.0289
223,2018-07-31,4131.577522184021,1.54927,5.879154901992858e-06,12.01,0.0459
224,2018-08-31,6741.113804347826,1.73537,1.0791691970619842e-05,25.36,0.0253
225,2018-09-30,6081.2083068300135,2.02382,2.129925724887859e-05,-14.71,0.0324
226,2018-10-31,4782.9985980715,1.72606,8.344256337403328e-06,7.2,0.0337
227,2018-11-30,6135.692017474186,1.73072,-1.6541042620832135e-06,0.51,0.0296
228,2018-12-31,4248.832207818087,1.84703,5.586073879694278e-06,3.02,0.0309
229,2019-01-31,4854.14627192666,1.96904,1.0487896554759959e-05,14.45,0.0329
230,2019-02-28,5290.903072130216,2.3253,1.6567103594183435e-05,18.01,0.0346
231,2019-03-31,5377.019634812614,2.74414,1.3988275220640537e-05,1.58,0.0239
232,2019-04-30,3965.3824278301413,2.78747,8.820726624893334e-06,-22.8,0.0331
233,2019-05-31,7029.0368281561105,2.15199,-1.4238575730244e-06,-11.6,0.0184
234,2019-06-30,3981.9098715576865,2.01719,-3.2925346463413673e-06,-10.02,0.0212
235,2019-07-31,2829.1652668653483,1.81499,-3.5231092610655085e-06,-6.1,0.0242
236,2019-08-31,4287.249791399748,1.70426,-9.321076708309185e-06,9.04,0.021
237,2019-09-30,4049.671083820843,1.85832,-4.96786963969803e-06,-6.22,0.0194
238,2019-10-31,2766.155253131409,1.74277,-1.0291018491335464e-05,-4.04,0.0222
239,2019-11-30,4022.4422364864863,1.71389,-1.1046261108105448e-05,-2.81,0.0125
240,2019-12-31,3143.83155857435,1.66574,-1.5370071972271042e-05,-12.43,0.0209
241,2020-01-31,3476.075418236624,1.38043,-1.3314264225533665e-05,-12.26,0.0261
242,2020-02-29,3647.8627713704204,1.2392,-8.790044061645006e-06,-33.82,0.0822
243,2020-03-31,5517.812844561666,0.82006,-2.1191455272971187e-06,32.19,0.0339
244,2020-04-30,5229.501858473699,1.08886,8.80876377162118e-07,11.3,0.0391
245,2020-05-31,6739.466947920235,1.21186,2.165936377422005e-06,-20.68,0.0335
246,2020-06-30,5025.800325032939,0.96129,-1.4964586015660408e-05,0.47,0.0217
247,2020-07-31,2950.8130626943853,0.96585,-8.596813588785977e-06,64.15,0.0551
248,2020-08-31,13681.913017498138,1.58545,1.7379867559434168e-05,14.29,0.0358
249,2020-09-30,6389.891917711969,1.64012,7.211229934767757e-06,-1.67,0.0384
250,2020-10-31,11082.229907760082,1.61278,8.18869391835911e-07,-5.65,0.0292
251,2020-11-30,7107.720453685327,1.52166,-1.189565688672184e-05,4.79,0.0233
252,2020-12-31,6062.04184022536,1.59456,-3.952497913384255e-06,-11.48,0.0263
253,2021-01-31,9766.369348468357,1.31104,-1.810522811465624e-05,21.53,0.037
254,2021-02-28,15069.48213878408,1.70934,1.4202619299003534e-05,-2.67,0.0324
255,2021-03-31,9784.311618654074,1.6637,5.121394151893732e-06,16.75,0.0353
256,2021-04-30,8980.59427879058,2.02465,7.3201054033005584e-06,7.79,0.0463
257,2021-05-31,14185.390583157197,2.18231,4.898658818463581e-07,-7.91,0.019
258,2021-06-30,8108.905866459628,2.0288,-9.401297539913086e-06,-14.11,0.0154
259,2021-07-31,5861.862229821482,1.74253,-1.577122900923117e-05,-1.67,0.0279
260,2021-08-31,7083.4169035644,1.71348,-2.0502891145810254e-06,11.0,0.0285
261,2021-09-30,14120.44448659335,1.92508,8.487554961754416e-06,2.88,0.0327
262,2021-10-31,12588.512424304845,1.92508,5.5120784963760225e-06,-14.01,0.0286
263,2021-11-30,8272.426155356177,1.6554,-2.7365781730710926e-07,10.03,0.0298
264,2021-12-31,6515.398760359454,1.82135,-2.3168724432523217e-06,12.98,0.0289
265,2022-01-31,9096.908691956221,2.05784,7.218359140982288e-06,-8.67,0.0286
266,2022-02-28,9600.33630583491,1.87944,4.216105136766881e-06,17.66,0.0349
267,2022-03-31,10614.105421520999,2.21135,5.311175101073173e-06,-2.25,0.0302
268,2022-04-30,9804.9706788763,2.16571,-4.8257154566882435e-06,-16.28,0.0278
269,2022-05-31,10612.64771101759,1.81306,-1.1296726441884924e-05,-24.33,0.0266
270,2022-06-30,7814.37746484375,1.40647,-3.497467837892592e-06,-3.74,0.0218
271,2022-07-31,5533.790352144305,1.38987,-6.336670021088993e-06,-0.61,0.0328
